fk_pcg_version,pcg_type,pcg_subtype,account_number,account_parent,label
SKR04,Zur freien Verfügung,Zur freien Verfügung,8804,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8805,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8806,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8807,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8808,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8809,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8810,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8811,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8812,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8813,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8814,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8815,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8816,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8817,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8818,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8819,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8820,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8821,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8822,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8823,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8824,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8825,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8826,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8827,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8828,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8829,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8830,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8831,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8832,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8833,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8834,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8835,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8836,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8837,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8838,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8839,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8840,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8841,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8842,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8843,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8844,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8845,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8846,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8847,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8848,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8849,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8850,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8851,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8852,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8853,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8854,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8855,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8856,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8857,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8858,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8859,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8860,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8861,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8862,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8863,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8864,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8865,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8866,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8867,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8868,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8869,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8870,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8871,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8872,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8873,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8874,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8875,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8876,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8877,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8878,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8879,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8880,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8881,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8882,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8883,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8884,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8885,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8886,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8887,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8888,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8889,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8890,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8891,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8892,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8893,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8894,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8895,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8896,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8897,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8898,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8899,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8900,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8901,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8902,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8903,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8904,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8905,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8906,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8907,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8908,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8909,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8910,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8911,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8912,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8913,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8914,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8915,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8916,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8917,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8918,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8919,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8920,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8921,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8922,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8923,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8924,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8925,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8926,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8927,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8928,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8929,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8930,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8931,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8932,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8933,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8934,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8935,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8936,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8937,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8938,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8939,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8940,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8941,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8942,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8943,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8944,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8945,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8946,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8947,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8948,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8949,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8950,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8951,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8952,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8953,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8954,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8955,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8956,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8957,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8958,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8959,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8960,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8961,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8962,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8963,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8964,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8965,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8966,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8967,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8968,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8969,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8970,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8971,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8972,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8973,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8974,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8975,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8976,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8977,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8978,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8979,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8980,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8981,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8982,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8983,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8984,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8985,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8986,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8987,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8988,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8989,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8990,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8991,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8992,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8993,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8994,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8995,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8996,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8997,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8998,8,Zur freien Verfügung
SKR04,Zur freien Verfügung,Zur freien Verfügung,8999,8,Zur freien Verfügung
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten","Vortrags-, Kapital-, Korrektur- und statistische Konten",9,9,"Vortrags-, Kapital-, Korrektur- und statistische Konten"
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9000,9,"Saldenvorträge, Sachkonten"
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9001,9000,"Saldenvorträge, Sachkonten"
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9002,9000,"Saldenvorträge, Sachkonten"
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9003,9000,"Saldenvorträge, Sachkonten"
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9004,9000,"Saldenvorträge, Sachkonten"
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9005,9000,"Saldenvorträge, Sachkonten"
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9006,9000,"Saldenvorträge, Sachkonten"
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9007,9000,"Saldenvorträge, Sachkonten"
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9008,9,"Saldenvorträge, Debitoren"
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9009,9,"Saldenvorträge, Kreditoren"
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9060,9009,
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9069,9009,
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9070,9,Offene Posten aus 2000
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9071,9,Offene Posten aus 2001
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9072,9,Offene Posten aus 2002
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9073,9,Offene Posten aus 2003
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9074,9,Offene Posten aus 2004
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9075,9,Offene Posten aus 2005
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9076,9,Offene Posten aus 2006
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9077,9,Offene Posten aus 2007
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9078,9,Offene Posten aus 2008
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9079,9,Offene Posten aus 2009
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9080,9,Offene Posten aus 2010
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9081,9,Offene Posten aus 2011
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9082,9,Offene Posten aus 2012
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9083,9,Offene Posten aus 2013
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9084,9,Offene Posten aus 2014
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9085,9,Offene Posten aus 2015
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9086,9,Offene Posten aus 2016
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9087,9,Offene Posten aus 2017
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9088,9,Offene Posten aus 2018
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9089,9088,
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9090,9,Summenvortragskonto
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9091,9090,
SKR04,"Vortrags-, Kapital-, Korrektur- und statistische Konten",Vortragskonten,9092,9090,
